TreatmentGroup,Generations,AlleleDistrobution,PopulationSize,Number of alleles,RealNumberOfLoci,EstimatedNumberOfLoci,Fis,AverageShanPerIndi-1Hi,TotalShanOfPop-1Hs,Average1HiOver1Hs,AverageHighestAlleleCountPerIndividual,VarOfIndiSHAN,Number of Fixed loci,AverageRichPerIndi-0Hi,TotalRichOfPop-0Hs,VarOfIndiRICH,AverageHetPerIndi-2Hi,TotalHetOfPop-2Hs,VarOfIndiHET,EyePRime,Pee,Eye,Ell,Ohh
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.0530653816674,1.4018077175240087,2.0425264178114486,0.686310691161603,2.125,0.0492923100312,ERROR with this fucntion atm,-3.375,9,0.684375,0.7333333333333334,0.8632291666666666,0.00481481481481,"[0.08333333333333333, '9', '4.375', 3.0, '0.4861111111111111']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.121269646951,1.5794549138620328,2.1898871149451193,0.7212494667340954,1.725,0.0367432230474,ERROR with this fucntion atm,-4.1,10,0.64,0.7805555555555557,0.8763194444444444,0.00246141975309,"[-0.39999999999999974, '10', '5.1', 3.0, '0.51']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,0.000360592766806,1.4241482482502827,2.12990252608954,0.6686447998467757,2.15,0.0684748699489,ERROR with this fucntion atm,-3.525,10,0.899375,0.7333333333333335,0.8660416666666666,0.00728395061728,"[-0.016666666666666902, '10', '4.525', 3.0, '0.4525']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,0.060990945278,1.3461127277982126,2.112721978717538,0.6371461751040848,2.3,0.18089281162,ERROR with this fucntion atm,-3.35,10,1.7775,0.6916666666666668,0.8580902777777778,0.0339429012346,"[0.10000000000000024, '10', '4.35', 3.0, '0.43499999999999994']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.0383866739558,1.4197878470522451,2.0556546509912144,0.6906743048340535,2.175,0.0349607360625,ERROR with this fucntion atm,-3.475,9,0.549375,0.7361111111111114,0.8606944444444444,0.00289351851852,"[0.016666666666666902, '9', '4.475', 3.0, '0.4972222222222222']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,0.106383472207,1.3671503584960114,2.1203554377224254,0.6447741421902988,2.1,0.0740922335988,ERROR with this fucntion atm,-3.25,10,1.0875,0.7222222222222223,0.8657638888888889,0.0070987654321,"[0.16666666666666666, '10', '4.25', 3.0, '0.425']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.0225663871913,1.3181088958454246,1.9776035912350152,0.6665182555732845,2.15,0.101295510434,ERROR with this fucntion atm,-3.075,10,1.269375,0.7055555555555552,0.8398611111111112,0.0117592592593,"[0.2833333333333332, '10', '4.075', 3.0, '0.40750000000000003']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.0288063316278,1.4278571994340827,1.9155825871297096,0.7453905715302889,1.775,0.0610909353114,ERROR with this fucntion atm,-3.425,10,1.144375,0.7458333333333332,0.8144791666666666,0.00353202160494,"[0.05000000000000012, '10', '4.425', 3.0, '0.4425']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,0.00535227751262,1.4241482482502827,2.103990073254892,0.6768797373873122,2.05,0.0841889365857,ERROR with this fucntion atm,-3.5,10,1.25,0.7361111111111113,0.8562847222222223,0.00736882716049,"[0.0, '10', '4.5', 3.0, '0.45']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,0.0586529759505,1.394615665712714,2.0771229104879207,0.6714170156570642,1.95,0.0532215169163,ERROR with this fucntion atm,-3.3,10,0.96,0.7361111111111112,0.8591319444444444,0.00335648148148,"[0.13333333333333344, '10', '4.3', 3.0, '0.43']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.0716576146533,1.48986694040063,2.1325263685312357,0.6986393989710742,1.925,0.0512195564511,ERROR with this fucntion atm,-3.75,10,0.8375,0.7555555555555555,0.8651041666666667,0.00382716049383,"[-0.16666666666666666, '10', '4.75', 3.0, '0.475']"
